,text,topic,text_split,cos_sim
1146,purchase see happy company call ship sent website check send impressed chance contact directly email,['order'],"['purchase', 'see', 'happy', 'company', 'call', 'ship', 'sent', 'website', 'check', 'send', 'impressed', 'chance', 'contact', 'directly', 'email']",0.7742436408996582
1147,drinking brew bitter machine ground mild maker aftertaste espresso filter brewing weak grind pot cappuccino,['coffee'],"['drinking', 'brew', 'bitter', 'machine', 'ground', 'mild', 'maker', 'aftertaste', 'espresso', 'filter', 'brewing', 'weak', 'grind', 'pot', 'cappuccino']",0.5614708721637726
1148,technology project station development market product services research billion commercial cost management remote produce byte,['innovation'],"['technology', 'project', 'station', 'development', 'market', 'product', 'service', 'research', 'billion', 'commercial', 'cost', 'management', 'remote', 'produce', 'byte']",0.6760191996892293
1149,chip encryption clipper phone escrow security secure technology agency privacy protect enforcement algorithm encrypt crypto,['security'],"['chip', 'encryption', 'clipper', 'phone', 'escrow', 'security', 'secure', 'technology', 'agency', 'privacy', 'protect', 'enforcement', 'algorithm', 'encrypt', 'crypto']",0.7155367136001587
1150,code user public event register algorithm generate send object expose patent drawing implementation domain contain,['software development'],"['code', 'user', 'public', 'event', 'register', 'algorithm', 'generate', 'send', 'object', 'expose', 'patent', 'draw', 'implementation', 'domain', 'contain']",0.5679473022619883
1151,shipping exactly seller stash grey earl prime beat dent charge beautiful pomegranate twinings sardine cola,['commerce'],"['shipping', 'exactly', 'seller', 'stash', 'grey', 'earl', 'prime', 'beat', 'dent', 'charge', 'beautiful', 'pomegranate', 'twinings', 'sardine', 'cola']",0.5921754658222198
1152,natural list contains raw berry ingredient book usa herb gross report root aloe passion question,"['health', 'health']","['natural', 'list', 'contains', 'raw', 'berry', 'ingredient', 'book', 'usa', 'herb', 'gross', 'report', 'root', 'aloe', 'passion', 'question']",0.570333206653595
1153,package fresh receive absolutely disappointed fast white return customer service terrible costco satisfied horrible sticky,"['disappointment', 'disappointment']","['package', 'fresh', 'receive', 'absolutely', 'disappointed', 'fast', 'white', 'return', 'customer', 'service', 'terrible', 'costco', 'satisfied', 'horrible', 'sticky']",0.5890864491462707
1154,bar cereal butter peanut nut almond granola yogurt oat raisin brownie quaker cashew flax walnut,['breakfast'],"['bar', 'cereal', 'butter', 'peanut', 'nut', 'almond', 'granola', 'yogurt', 'oat', 'raisin', 'brownie', 'quaker', 'cashew', 'flax', 'walnut']",0.49048278530438744
1155,mind starbucks total especially instant roll often via decent flower set classic grape illy mocha,['coffee'],"['mind', 'starbucks', 'total', 'especially', 'instant', 'roll', 'often', 'via', 'decent', 'flower', 'set', 'classic', 'grape', 'illy', 'mocha']",0.5444138387838999
1156,risc week driver instruction spacecraft picture large adaptec mode next orbit cause memory blah rose,['space'],"['risc', 'week', 'driver', 'instruction', 'spacecraft', 'picture', 'large', 'adaptec', 'mode', 'next', 'orbit', 'cause', 'memory', 'blah', 'rise']",0.5754251996676127
1157,picture risc large week instruction rose command timer adaptec stone fool blah liar gain cycle,['adaptation'],"['picture', 'risc', 'large', 'week', 'instruction', 'rise', 'command', 'timer', 'adaptec', 'stone', 'fool', 'blah', 'liar', 'gain', 'cycle']",0.6951711177825928
1158,favorite oil ever popcorn spice pop season cooking olive salad chai black top garlic sprinkle,['cooking'],"['favorite', 'oil', 'ever', 'popcorn', 'spice', 'pop', 'season', 'cooking', 'olive', 'salad', 'chai', 'black', 'top', 'garlic', 'sprinkle']",0.5481866339842478
1159,orbit earth mission nasa shuttle satellite lunar moon probe mars solar launch planet planetary telescope,['exploration'],"['orbit', 'earth', 'mission', 'nasa', 'shuttle', 'satellite', 'lunar', 'moon', 'probe', 'mar', 'solar', 'launch', 'planet', 'planetary', 'telescope']",0.6625344077746074
1160,nice never hard kind please heard surprise overpower bring describe lighter present rock puff pa,['surprise'],"['nice', 'never', 'hard', 'kind', 'please', 'heard', 'surprise', 'overpower', 'bring', 'describe', 'lighter', 'present', 'rock', 'puff', 'pa']",0.6423871179421743
1161,drug court legal police illegal laws charge property hate federal francisco lawyer anti civil angeles,['legal issue'],"['drug', 'court', 'legal', 'police', 'illegal', 'law', 'charge', 'property', 'hate', 'federal', 'francisco', 'lawyer', 'anti', 'civil', 'angeles']",0.5977906266848246
1162,window display server memory application driver screen color image monitor user apple running mouse graphics,['compute'],"['window', 'display', 'server', 'memory', 'application', 'driver', 'screen', 'color', 'image', 'monitor', 'user', 'apple', 'run', 'mouse', 'graphic']",0.7284267743428549
1163,bible church christ faith matthew father word scripture truth lord belief heaven holy spirit authority,['faith'],"['bible', 'church', 'christ', 'faith', 'matthew', 'father', 'word', 'scripture', 'truth', 'lord', 'belief', 'heaven', 'holy', 'spirit', 'authority']",0.6752908587455749
1164,body dead town duke kill child mountain shot azeri azerbaijan soviet massacre road force azerbaijani,['war'],"['body', 'dead', 'town', 'duke', 'kill', 'child', 'mountain', 'shot', 'azeri', 'azerbaijan', 'soviet', 'massacre', 'road', 'force', 'azerbaijani']",0.5387237966060638
1165,cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi steak bubble broth,['food'],"['cooky', 'rice', 'soup', 'pasta', 'season', 'noodle', 'cookie', 'tomato', 'tuna', 'fudge', 'hol', 'wasabi', 'steak', 'bubble', 'broth']",0.5804846008618673
1166,say feel pretty star worth money that's juice especially orange mind soda waste five instant,['orange'],"['say', 'feel', 'pretty', 'star', 'worth', 'money', 'thats', 'juice', 'especially', 'orange', 'mind', 'soda', 'waste', 'five', 'instant']",0.6599244554837544
1167,henry access appear toronto digex captain mass spencer star orbit harris weaver hole theory universe,['galaxy'],"['henry', 'access', 'appear', 'toronto', 'digex', 'captain', 'mass', 'spencer', 'star', 'orbit', 'harris', 'weaver', 'hole', 'theory', 'universe']",0.6168768386046092
1168,radio switch signal input audio helmet output level channel receiver noise relay frequency circuit local,['communication'],"['radio', 'switch', 'signal', 'input', 'audio', 'helmet', 'output', 'level', 'channel', 'receiver', 'noise', 'relay', 'frequency', 'circuit', 'local']",0.8020313103993734
1169,oil popcorn spice everything pop olive season chai cooking christmas garlic fish worst italian movie,['food'],"['oil', 'popcorn', 'spice', 'everything', 'pop', 'olive', 'season', 'chai', 'cooking', 'christmas', 'garlic', 'fish', 'bad', 'italian', 'movie']",0.4795440057913462
1170,wire ground outlet circuit wiring excellent voltage risc instruction neutral panel electrical offer gfci nrhj,['electrical'],"['wire', 'ground', 'outlet', 'circuit', 'wiring', 'excellent', 'voltage', 'risc', 'instruction', 'neutral', 'panel', 'electrical', 'offer', 'gfci', 'nrhj']",0.6833209653695425
1171,keep container easily hold melt shape mess stuck together room bigger worry separate expectation dle,"['mess', 'mess']","['keep', 'container', 'easily', 'hold', 'melt', 'shape', 'mess', 'stuck', 'together', 'room', 'big', 'worry', 'separate', 'expectation', 'dle']",0.6468707839647929
1172,feed change switch diet wellness vet crazy eats pet formula year kibble science old puppy,['pet care'],"['feed', 'change', 'switch', 'diet', 'wellness', 'vet', 'crazy', 'eats', 'pet', 'formula', 'year', 'kibble', 'science', 'old', 'puppy']",0.4510036587715149
1173,mouse move robert processor speed clock chicago week fast motorola microsoft jason slow pretty somebody,['technology'],"['mouse', 'move', 'robert', 'processor', 'speed', 'clock', 'chicago', 'week', 'fast', 'motorola', 'microsoft', 'jason', 'slow', 'pretty', 'somebody']",0.5932429949442546
1174,image send graphics driver format human message machine research access child mode able application internet,['technology'],"['image', 'send', 'graphic', 'driver', 'format', 'human', 'message', 'machine', 'research', 'access', 'child', 'mode', 'able', 'application', 'internet']",0.7197089195251465
1175,monitor speed fast card mode cards upgrade hardware memory clock machine processor slow performance cache,"['upgrade computer hardware for improve performance', 'upgrade']","['monitor', 'speed', 'fast', 'card', 'mode', 'card', 'upgrade', 'hardware', 'memory', 'clock', 'machine', 'processor', 'slow', 'performance', 'cache']",0.35494351387023926
1176,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school,"['snack', 'snack']","['snack', 'healthy', 'tasty', 'cheese', 'satisfy', 'lunch', 'crave', 'healthier', 'perfect', 'fill', 'dip', 'cheddar', 'crunchy', 'yum', 'school']",0.64097793896993
1177,atheist belief religion atheism existence christianity ence faith cannot truth universe argument accept keith strong,['atheism'],"['atheist', 'belief', 'religion', 'atheism', 'existence', 'christianity', 'ence', 'faith', 'can not', 'truth', 'universe', 'argument', 'accept', 'keith', 'strong']",0.5670889357725779
1178,piece beef jerky bowl turn break picky pill training dont two gravy eater bite cut,['food'],"['piece', 'beef', 'jerky', 'bowl', 'turn', 'break', 'picky', 'pill', 'training', 'dont', 'two', 'gravy', 'eater', 'bite', 'cut']",0.5520668546358745
1179,nasa orbit satellite earth moon lunar mission spacecraft shuttle solar mars planetary astronomy development project,['exploration'],"['nasa', 'orbit', 'satellite', 'earth', 'moon', 'lunar', 'mission', 'spacecraft', 'shuttle', 'solar', 'mar', 'planetary', 'astronomy', 'development', 'project']",0.6530450661977132
1180,health medical national cancer increase among report child center april research newsletter page disease volume,"['cancer', 'cancer']","['health', 'medical', 'national', 'cancer', 'increase', 'among', 'report', 'child', 'center', 'april', 'research', 'newsletter', 'page', 'disease', 'volume']",0.44032990336418154
1181,bike speed apple turn mile tire fast simms front wheel engine cable rear motorcycle driver,['motorcycle'],"['bike', 'speed', 'apple', 'turn', 'mile', 'tire', 'fast', 'simms', 'front', 'wheel', 'engine', 'cable', 'rear', 'motorcycle', 'driver']",0.5784376899401347
1182,weapon crime firearm bill laws public criminal defense court handgun police vote federal carry washington,['gun control'],"['weapon', 'crime', 'firearm', 'bill', 'law', 'public', 'criminal', 'defense', 'court', 'handgun', 'police', 'vote', 'federal', 'carry', 'washington']",0.546084984143575
1183,reference cipher random crypt cryptography attack function security gregg plaintext jaeger public ciphertext algorithm encryption,"['encryption', 'encryption']","['reference', 'cipher', 'random', 'crypt', 'cryptography', 'attack', 'function', 'security', 'gregg', 'plaintext', 'jaeger', 'public', 'ciphertext', 'algorithm', 'encryption']",0.6685423592726389
1184,drug jeff thomas rich curious average money curve dollar fantasy crack result reliable split extra,['addiction'],"['drug', 'jeff', 'thomas', 'rich', 'curious', 'average', 'money', 'curve', 'dollar', 'fantasy', 'crack', 'result', 'reliable', 'split', 'extra']",0.5472492615381876
1185,way drinking mild aftertaste espresso weird sip latte either oppose mellow appeal richer overprice wonderfully,['coffee'],"['way', 'drinking', 'mild', 'aftertaste', 'espresso', 'weird', 'sip', 'latte', 'either', 'oppose', 'mellow', 'appeal', 'richer', 'overprice', 'wonderfully']",0.534695440530777
1186,bar crunchy yummy cinnamon granola crunch yogurt blueberry cereal combination addict raisin sweet almond flake,['breakfast'],"['bar', 'crunchy', 'yummy', 'cinnamon', 'granola', 'crunch', 'yogurt', 'blueberry', 'cereal', 'combination', 'addict', 'raisin', 'sweet', 'almond', 'flake']",0.4741381545861562
1187,doctor patient disease cand treatment medical blood medicine treat yeast cause physician suck anti infection,['medicine'],"['doctor', 'patient', 'disease', 'cand', 'treatment', 'medical', 'blood', 'medicine', 'treat', 'yeast', 'cause', 'physician', 'suck', 'anti', 'infection']",0.6608038485050202
1188,enjoy right bean candy amount quick cold refresh sweetness mango summer warm quantity hint beverage,['summer'],"['enjoy', 'right', 'bean', 'candy', 'amount', 'quick', 'cold', 'refresh', 'sweetness', 'mango', 'summer', 'warm', 'quantity', 'hint', 'beverage']",0.4888641595840454
1189,arrive second gum hope online date original past already soon finish today broken stale plan,"['plan', 'plan']","['arrive', 'second', 'gum', 'hope', 'online', 'date', 'original', 'past', 'already', 'soon', 'finish', 'today', 'broken', 'stale', 'plan']",0.7281002561251323
1190,rice soup pasta noodle service customer tuna vendor country hol wasabi usa pea bubble birthday,['food'],"['rice', 'soup', 'pasta', 'noodle', 'service', 'customer', 'tuna', 'vendor', 'country', 'hol', 'wasabi', 'usa', 'pea', 'bubble', 'birthday']",0.5553801914056142
1191,engine model radar lock band detector rocket foot exhaust motor steal sport pressure cable sdsu,['rocket'],"['engine', 'model', 'radar', 'lock', 'band', 'detector', 'rocket', 'foot', 'exhaust', 'motor', 'steal', 'sport', 'pressure', 'cable', 'sdsu']",0.5581473509470621
1192,drug country nazi german freedom political jewish party society hitler anti gene liberal social minority,"['resistance', 'anti', 'gene', 'liberal', 'social', 'resistance', 'nazi']","['drug', 'country', 'nazi', 'german', 'freedom', 'political', 'jewish', 'party', 'society', 'hitler', 'anti', 'gene', 'liberal', 'social', 'minority']",0.5619057158629099
1193,can't almond blue ounce wait cocoa magnesium beat diamond blood reminds cause nutrient alot rda,['health'],"['cant', 'almond', 'blue', 'ounce', 'wait', 'cocoa', 'magnesium', 'beat', 'diamond', 'blood', 'reminds', 'cause', 'nutrient', 'alot', 'rda']",0.538041623433431
1194,bike speed turn apple mile tire fast brake wheel mouse driver rear disk engine cable,['vehicle'],"['bike', 'speed', 'turn', 'apple', 'mile', 'tire', 'fast', 'brake', 'wheel', 'mouse', 'driver', 'rear', 'disk', 'engine', 'cable']",0.6709004203478496
1195,kind color broken shape fun vinegar bite unique describe spread crack everywhere beautiful expectation table,"['creativity', 'creativity']","['kind', 'color', 'broken', 'shape', 'fun', 'vinegar', 'bite', 'unique', 'describe', 'spread', 'crack', 'everywhere', 'beautiful', 'expectation', 'table']",0.6450757364432017
1196,science result moral objective frank wrong keith morality knowledge certain scientific agree whether thinking values,['truth'],"['science', 'result', 'moral', 'objective', 'frank', 'wrong', 'keith', 'morality', 'knowledge', 'certain', 'scientific', 'agree', 'whether', 'think', 'value']",0.6990311066309611
1197,encryption chip clipper security phone secure escrow technology encrypt privacy agency protect enforcement algorithm public,['security'],"['encryption', 'chip', 'clipper', 'security', 'phone', 'secure', 'escrow', 'technology', 'encrypt', 'privacy', 'agency', 'protect', 'enforcement', 'algorithm', 'public']",0.7245360294977824
1198,argument sense cannot statement conclusion therefore form assume position logic ence understanding imply fallacy argue,"['logic', 'logic']","['argument', 'sense', 'can not', 'statement', 'conclusion', 'therefore', 'form', 'assume', 'position', 'logic', 'ence', 'understand', 'imply', 'fallacy', 'argue']",0.6964633584022522
1199,say can't regular least wait cocoa beat alot needle yorkshire stem imagine one's mean string,"['chocolate', 'chocolate']","['say', 'cant', 'regular', 'least', 'wait', 'cocoa', 'beat', 'alot', 'needle', 'yorkshire', 'stem', 'imagine', 'one', 'mean', 'string']",0.4593422571818034
1200,mouse helmet police jason shooting auto weapon knife ticket revolver rates semi criminal face handgun,['violence'],"['mouse', 'helmet', 'police', 'jason', 'shoot', 'auto', 'weapon', 'knife', 'ticket', 'revolver', 'rate', 'semi', 'criminal', 'face', 'handgun']",0.5063288311163584
1201,moral objective science morality animal keith values scientific humans pain livesey frank behavior south natural,['ethic'],"['moral', 'objective', 'science', 'morality', 'animal', 'keith', 'value', 'scientific', 'human', 'pain', 'livesey', 'frank', 'behavior', 'south', 'natural']",0.6656273126602172
1202,bottle shipping subscribe delivery grocery prime charge wine cost gallon kit hazelnut mio club cola,['delivery'],"['bottle', 'shipping', 'subscribe', 'delivery', 'grocery', 'prime', 'charge', 'wine', 'cost', 'gallon', 'kit', 'hazelnut', 'mio', 'club', 'cola']",0.7368748545646667
1203,argument moral ence keith statement human saying imply caltech conclusion definition morality wrong rule discussion,['ethic'],"['argument', 'moral', 'ence', 'keith', 'statement', 'human', 'say', 'imply', 'caltech', 'conclusion', 'definition', 'morality', 'wrong', 'rule', 'discussion']",0.6852116743723552
1204,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco ramen,"['heat', 'heat']","['sauce', 'spicy', 'noodle', 'heat', 'kick', 'chili', 'restaurant', 'pepper', 'lime', 'wasabi', 'asian', 'hot', 'soy', 'taco', 'ramen']",0.6200875024000804
1205,calorie protein low fat coconut diet fiber sodium gram vitamin soda carbs splenda pretzel msg,['healthy eat'],"['calorie', 'protein', 'low', 'fat', 'coconut', 'diet', 'fiber', 'sodium', 'gram', 'vitamin', 'soda', 'carbs', 'splenda', 'pretzel', 'msg']",0.4810073494911194
1206,away roast dark full rich flavorful pick rest extremely world double drinker magic consistently drank,['coffee'],"['away', 'roast', 'dark', 'full', 'rich', 'flavorful', 'pick', 'rest', 'extremely', 'world', 'double', 'drinker', 'magic', 'consistently', 'drank']",0.516722979148229
1207,weapon firearm police carry license safety auto semi handgun officer section automatic fire revolver bill,['gun control'],"['weapon', 'firearm', 'police', 'carry', 'license', 'safety', 'auto', 'semi', 'handgun', 'officer', 'section', 'automatic', 'fire', 'revolver', 'bill']",0.5470944464206695
1208,wish recipe cake n't bake melt baking stuck toast moist cover direction freezer pan barely,['baking'],"['wish', 'recipe', 'cake', 'nt', 'bake', 'melt', 'baking', 'stuck', 'toast', 'moist', 'cover', 'direction', 'freezer', 'pan', 'barely']",0.6051781058311463
1209,water marc tower heat nuclear plant internet nist cooling cool temperature ncsl cold needle steam,['cool'],"['water', 'marc', 'tower', 'heat', 'nuclear', 'plant', 'internet', 'nist', 'cool', 'cool', 'temperature', 'ncsl', 'cold', 'needle', 'steam']",0.5811966339747111
1210,nasa research launch center science earth satellite orbit mission project national technology moon april general,"['space exploration', 'space exploration']","['nasa', 'research', 'launch', 'center', 'science', 'earth', 'satellite', 'orbit', 'mission', 'project', 'national', 'technology', 'moon', 'april', 'general']",0.4796932895978292
1211,religion atheist belief religious faith atheism christianity existence strong follow universe theist become accept bible,['faith'],"['religion', 'atheist', 'belief', 'religious', 'faith', 'atheism', 'christianity', 'existence', 'strong', 'follow', 'universe', 'theist', 'become', 'accept', 'bible']",0.6656009713808696
1212,health medical report among increase cancer child center volume disease newsletter national april fnal study,"['health', 'health']","['health', 'medical', 'report', 'among', 'increase', 'cancer', 'child', 'center', 'volume', 'disease', 'newsletter', 'national', 'april', 'fnal', 'study']",0.5880946616331736
1213,drug court legal police illegal laws charge property federal lawyer francisco civil hate arrest anti,['justice'],"['drug', 'court', 'legal', 'police', 'illegal', 'law', 'charge', 'property', 'federal', 'lawyer', 'francisco', 'civil', 'hate', 'arrest', 'anti']",0.6148091316223144
1214,launch project next cost commercial week baseball aerospace build column money smoke venture market pretty,['launch'],"['launch', 'project', 'next', 'cost', 'commercial', 'week', 'baseball', 'aerospace', 'build', 'column', 'money', 'smoke', 'venture', 'market', 'pretty']",0.6463562448819479
1215,message apple colorado simms record simm thought arthur toshiba getting receive account wonder sent teel,['adventure'],"['message', 'apple', 'colorado', 'simms', 'record', 'simm', 'thought', 'arthur', 'toshiba', 'get', 'receive', 'account', 'wonder', 'sent', 'teel']",0.582273397843043
1216,entry rule output remark build contest size define test section check author francis cipher obfuscate,"['encryption', 'encryption']","['entry', 'rule', 'output', 'remark', 'build', 'contest', 'size', 'define', 'test', 'section', 'check', 'author', 'francis', 'cipher', 'obfuscate']",0.5416374961535136
1217,encryption chip clipper security phone secure escrow privacy algorithm encrypt agency technology public enforcement protect,['security'],"['encryption', 'chip', 'clipper', 'security', 'phone', 'secure', 'escrow', 'privacy', 'algorithm', 'encrypt', 'agency', 'technology', 'public', 'enforcement', 'protect']",0.7245360374450683
1218,price monitor offer sell apple sale shipping asking condition pitt selling manual soon email model,"['sell', 'sell']","['price', 'monitor', 'offer', 'sell', 'apple', 'sale', 'shipping', 'ask', 'condition', 'pitt', 'sell', 'manual', 'soon', 'email', 'model']",0.7576104640960694
1219,drug libertarian curve choice result reading dollar fantasy hold free rational mark centaur spend create,['freedom'],"['drug', 'libertarian', 'curve', 'choice', 'result', 'reading', 'dollar', 'fantasy', 'hold', 'free', 'rational', 'mark', 'centaur', 'spend', 'create']",0.6016087015469869
1220,research center washington april national health report institute medical department among page child virginia office,['health'],"['research', 'center', 'washington', 'april', 'national', 'health', 'report', 'institute', 'medical', 'department', 'among', 'page', 'child', 'virginia', 'office']",0.5877940058708191
1221,snack far fruit cake bite rest reason banana moist bacon broke preservative pear drizzle instead,"['snack', 'snack']","['snack', 'far', 'fruit', 'cake', 'bite', 'rest', 'reason', 'banana', 'moist', 'bacon', 'broke', 'preservative', 'pear', 'drizzle', 'instead']",0.5871544261773427
1222,chip encryption clipper security privacy phone escrow technology agency secure encrypt algorithm message enforcement protect,['security'],"['chip', 'encryption', 'clipper', 'security', 'privacy', 'phone', 'escrow', 'technology', 'agency', 'secure', 'encrypt', 'algorithm', 'message', 'enforcement', 'protect']",0.7212432463963826
1223,image graphics format package tool send object site directory analysis email user code unix plot,['development'],"['image', 'graphic', 'format', 'package', 'tool', 'send', 'object', 'site', 'directory', 'analysis', 'email', 'user', 'code', 'unix', 'plot']",0.6838009814421336
1224,country nazi germany german land europe money party european happy political spend race waste history,['germany'],"['country', 'nazi', 'germany', 'german', 'land', 'europe', 'money', 'party', 'european', 'happy', 'political', 'spend', 'race', 'waste', 'history']",0.5694789489110311
1225,price islamic turbo tube charge cheer rice monash movement fred deal consultant khomeini fatwa rushdie,['revolution'],"['price', 'islamic', 'turbo', 'tube', 'charge', 'cheer', 'rice', 'monash', 'movement', 'fred', 'deal', 'consultant', 'khomeini', 'fatwa', 'rushdie']",0.6174323876698812
1226,cheese bake could homemade fry slice spoon onion spread style put sandwich contact cardboard oven,"['baking', 'baking']","['cheese', 'bake', 'could', 'homemade', 'fry', 'slice', 'spoon', 'onion', 'spread', 'style', 'put', 'sandwich', 'contact', 'cardboard', 'oven']",0.6054728130499522
1227,henry access appear toronto digex orbit captain spencer mass weaver harris star hole universe theory,['galaxy'],"['henry', 'access', 'appear', 'toronto', 'digex', 'orbit', 'captain', 'spencer', 'mass', 'weaver', 'harris', 'star', 'hole', 'universe', 'theory']",0.6168768505255381
1228,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill granola strawberry chewy caramel,['breakfast'],"['sweet', 'delicious', 'bar', 'milk', 'cereal', 'texture', 'nut', 'almond', 'yummy', 'cinnamon', 'fill', 'granola', 'strawberry', 'chewy', 'caramel']",0.47754066983858745
1229,magnesium diamond oil blue bowel rda body olive blood energy tolerance source nutrient allowance take,['health'],"['magnesium', 'diamond', 'oil', 'blue', 'bowel', 'rda', 'body', 'olive', 'blood', 'energy', 'tolerance', 'source', 'nutrient', 'allowance', 'take']",0.5745080947875977
1230,food gatech rochester purdue prism taste language chinese clarkson double georgia tongue atlanta ucsd restaurant,['food'],"['food', 'gatech', 'rochester', 'purdue', 'prism', 'taste', 'language', 'chinese', 'clarkson', 'double', 'georgia', 'tongue', 'atlanta', 'ucsd', 'restaurant']",0.5347022950649262
1231,research center april medical health national report washington institute cancer nasa disease virginia page child,['healthcare'],"['research', 'center', 'april', 'medical', 'health', 'national', 'report', 'washington', 'institute', 'cancer', 'nasa', 'disease', 'virginia', 'page', 'child']",0.5706975897153218
1232,chip star potato reason salty corn veggie thin rating kettle rate garden addictive greasy sesame,['snack'],"['chip', 'star', 'potato', 'reason', 'salty', 'corn', 'veggie', 'thin', 'rating', 'kettle', 'rate', 'garden', 'addictive', 'greasy', 'sesame']",0.5386020878950755
1233,syrup artificial sweetener high chemical sweeten splenda maple sometimes natural stevia agave corn extract fructose,"['sweetener', 'sweetener']","['syrup', 'artificial', 'sweetener', 'high', 'chemical', 'sweeten', 'splenda', 'maple', 'sometimes', 'natural', 'stevia', 'agave', 'corn', 'extract', 'fructose']",0.6329688390096029
1234,insurance care business mark ohio marriage child school couple parent married money magnus prince free,['family'],"['insurance', 'care', 'business', 'mark', 'ohio', 'marriage', 'child', 'school', 'couple', 'parent', 'married', 'money', 'magnus', 'prince', 'free']",0.6048876086870829
1235,free cooky butter peanut gluten cookie gum shipping original reasonable prime vegan sale walmart fudge,['cooky'],"['free', 'cooky', 'butter', 'peanut', 'gluten', 'cookie', 'gum', 'shipping', 'original', 'reasonable', 'prime', 'vegan', 'sale', 'walmart', 'fudge']",0.5508700311183929
1236,image graphics format user motif package code object send application server database processing event interface,['development'],"['image', 'graphic', 'format', 'user', 'motif', 'package', 'code', 'object', 'send', 'application', 'server', 'database', 'processing', 'event', 'interface']",0.718431810537974
1237,picture keywords command risc fool instruction rose loss gain liar timer instructions cycle week blah,"['compute', 'compute']","['picture', 'keywords', 'command', 'risc', 'fool', 'instruction', 'rise', 'loss', 'gain', 'liar', 'timer', 'instruction', 'cycle', 'week', 'blah']",0.701390532652537
1238,nasa earth orbit mission launch satellite moon shuttle lunar probe flight spacecraft rocket mars solar,['exploration'],"['nasa', 'earth', 'orbit', 'mission', 'launch', 'satellite', 'moon', 'shuttle', 'lunar', 'probe', 'flight', 'spacecraft', 'rocket', 'mar', 'solar']",0.6452211856842041
1239,sauce serve rice dish meal sprinkle content soy cooked contain dinner restaurant thai ginger brown,['thai food'],"['sauce', 'serve', 'rice', 'dish', 'meal', 'sprinkle', 'content', 'soy', 'cooked', 'contain', 'dinner', 'restaurant', 'thai', 'ginger', 'brown']",0.5401477813720703
1240,left home apartment father mother room door neighbor azerbaijani sumgait woman beat building later crowd,['escape'],"['left', 'home', 'apartment', 'father', 'mother', 'room', 'door', 'neighbor', 'azerbaijani', 'sumgait', 'woman', 'beat', 'building', 'later', 'crowd']",0.6423372268676758
1241,picture keywords command risc fool instruction rose loss liar gain timer instructions cycle week blah,"['compute', 'compute']","['picture', 'keywords', 'command', 'risc', 'fool', 'instruction', 'rise', 'loss', 'liar', 'gain', 'timer', 'instruction', 'cycle', 'week', 'blah']",0.701390532652537
1242,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave,"['snack', 'snack']","['snack', 'chip', 'healthy', 'tasty', 'family', 'theyre', 'cheese', 'potato', 'apple', 'alternative', 'salty', 'lunch', 'enjoy', 'satisfy', 'crave']",0.632754365603129
1243,science objective frank values morality truth scientific value result wrong word basis body scientist explain,['integrity'],"['science', 'objective', 'frank', 'value', 'morality', 'truth', 'scientific', 'value', 'result', 'wrong', 'word', 'basis', 'body', 'scientist', 'explain']",0.6957741022109986
1244,vanilla keurig k-cups french light k-cup aroma medium chai matcha hint blend starbucks brewer creamer,['coffee'],"['vanilla', 'keurig', 'kcups', 'french', 'light', 'kcup', 'aroma', 'medium', 'chai', 'matcha', 'hint', 'blend', 'starbucks', 'brewer', 'creamer']",0.6085320333639781
1245,food language gatech study purdue prism double ence georgia rochester clarkson baltimore atlanta chinese technology,['technology'],"['food', 'language', 'gatech', 'study', 'purdue', 'prism', 'double', 'ence', 'georgia', 'rochester', 'clarkson', 'baltimore', 'atlanta', 'chinese', 'technology']",0.5957302808761596
1246,country land germany german happy money care waste europe proposal european race health company spend,"['economy', 'economy']","['country', 'land', 'germany', 'german', 'happy', 'money', 'care', 'waste', 'europe', 'proposal', 'european', 'race', 'health', 'company', 'spend']",0.532779061794281
1247,price sell apple offer looking monitor original model distribution deal sale soon asking cheap condition,['sale'],"['price', 'sell', 'apple', 'offer', 'look', 'monitor', 'original', 'model', 'distribution', 'deal', 'sale', 'soon', 'ask', 'cheap', 'condition']",0.7445629318555196
1248,morning breakfast indiv wrap convenient portion control ual afternoon ually deep enjoy lunch every worry,['convenience'],"['morning', 'breakfast', 'indiv', 'wrap', 'convenient', 'portion', 'control', 'ual', 'afternoon', 'ually', 'deep', 'enjoy', 'lunch', 'every', 'worry']",0.6015751540660859
1249,pres money clinton bill koresh business today house administration talk country press working stratus rule,['politics'],"['pres', 'money', 'clinton', 'bill', 'koresh', 'business', 'today', 'house', 'administration', 'talk', 'country', 'press', 'work', 'stratus', 'rule']",0.5133069197336833
1250,calorie protein low fat sodium gram high carbs diet carb nutrition watch farm amount reduce,"['nutrition', 'nutrition']","['calorie', 'protein', 'low', 'fat', 'sodium', 'gram', 'high', 'carbs', 'diet', 'carb', 'nutrition', 'watch', 'farm', 'amount', 'reduce']",0.5775586823622386
