church catholic pope authority tradition doctrine priest orthodox teaching bishop nature divine matter revelation schism	good	Catholic Church[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
church catholic pope authority tradition doctrine priest orthodox teaching bishop nature divine matter revelation schism	good	Catholic Church[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
church catholic pope authority tradition doctrine priest orthodox teaching bishop nature divine matter revelation schism	good	Catholic Church[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
church truth absolute doug symbol borland bible libxmu scripture paradox matter reading error interpretation exercise	good	1[/INST]Religion[/INST] [/INST] [/INST] [/INST] [/INST
church truth absolute doug symbol borland bible libxmu scripture paradox matter reading error interpretation exercise	good	 1. Theology[/INST] [/INST] [/INST] [/INST] [/INST]
church truth absolute doug symbol borland bible scripture libxmu paradox catholic matter darren error certain	good	1[/INST]Religion[/INST] [/INST] [/INST] [/INST] [/INST
church truth absolute doug symbol borland bible scripture libxmu paradox catholic matter darren error certain	good	1[/INST]Religion[/INST] [/INST] [/INST] [/INST] [/INST
church truth absolute doug symbol borland libxmu scripture bible paradox matter reading interpretation exercise error	good	 1. Scripture and Bible[/INST] [/INST] [/INST] [/INST] [/INST
church truth catholic absolute pope bible matter scripture symbol revelation borland interpretation faith libxmu certain	good	1[/INST]Religion[/INST] [/INST] [/INST] [/INST] [/INST
church truth catholic absolute pope bible matter scripture symbol revelation borland interpretation faith libxmu certain	good	Catholic doctrine[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
church truth catholic absolute pope bible matter scripture symbol revelation borland interpretation faith libxmu certain	good	Catholic doctrine[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
city matthew young hang word judas greek hanging fall tree acts hearing sdsu present thus	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
city young judas hanging acts present money sdsu tree bill thousand move election fall create	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
clinton class movie charles frame bill within plan sean regard bush quicktime animation administration mike	good	 Politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
clinton mike batf class bill within proper waco administration bush plan equipment unknown protect charles	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
clinton mike public bill fast package administration working drug batf general trade protect hunting firearm	good	gun control[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
clinton mike within bill batf class administration equipment proper working country unknown bush plan fear	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
coconut help difference everyday benefit cannot pleasant tell told improve health munch many skin along	good	1[/INST]Health[/INST] [/INST] [/INST] [/INST] [/INST]
coconut help difference everyday benefit cannot pleasant tell told improve health munch many skin along	good	1[/INST]Health[/INST] [/INST] [/INST] [/INST] [/INST]
coconut tell benefit wow face bpa jelly choke everyday america zico belly friend erably blah	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
coconut water protein bottle calorie soda syrup fat vitamin gram splenda sugar juice carbs msg	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
code function message reference algorithm text method random cipher null crypt attack ripem cryptography length	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function message reference algorithm text method random cipher null crypt attack ripem cryptography length	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function message reference algorithm text method random cipher null crypt attack ripem cryptography length	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function message reference algorithm text method random cipher null crypt attack ripem cryptography length	good	Cryptography[/INST] TEXT: code function message reference algorithm text method random cipher null crypt attack rip
code function muslim text subject null islam error output application research reference open date unix	good	1[/INST]Religion[/INST] [/INST] [/INST] [/INST] [/INST
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	 1. Cryptography[/INST] [/INST] [/INST] [/INST] [/INST]
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	 1. Computer Science[/INST] 2. Cryptography[/INST] 3. Algorithm
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	1. Computer Science[/INST] [/INST] [/INST] [/INST] [/INST] [/
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	 1. Computer Science[/INST] [/INST] [/INST] [/INST] [/INST]
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	1. Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	1. Computer Science[/INST] [/INST] [/INST] [/INST] [/INST] [/
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	 1. Computer Science[/INST] 2. Cryptography[/INST] 3. Algorithm
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	1. Computer Science[/INST] [/INST] [/INST] [/INST] [/INST] [/
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	 1. Computer Science[/INST] 2. Cryptography[/INST] 3. Algorithm
code function reference text message algorithm method character random cipher null crypt ripem cryptography length	good	1. Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/
code function subject muslim application null text research output jewish error build open islam reference	good	1[/INST]Religion[/INST] [/INST] [/INST] [/INST] [/INST
code function text cipher null reference crypt random char error cryptography algorithm define message following	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function text cipher null reference crypt random char error cryptography algorithm define message following	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function text cipher null reference crypt random char error cryptography algorithm define message following	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function text cipher null reference crypt random char error cryptography algorithm define message following	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function text cipher null reference crypt random char error cryptography algorithm define message following	good	Cryptography[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
code function text null cipher reference crypt char error muslim random cryptography define character gregg	good	1[/INST]Cryptography[/INST] [/INST] [/INST] [/INST] [/INST
code user event public register algorithm generate send window expose object patent drawing implementation export	good	1[/INST]Software Development[/INST] [/INST] [/INST] [/INST] [/INST
code user event public register algorithm generate window expose send export patent object graphics implementation	good	1[/INST]Software Development[/INST] [/INST] [/INST] [/INST] [/INST
code user event public register algorithm generate window expose send export patent object graphics implementation	good	1. Software Development[/INST] [/INST] [/INST] [/INST] [/INST] [/
code user public event register algorithm generate send object expose patent drawing implementation domain contain	good	1. Technology[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
code user public event register algorithm generate send object expose patent drawing implementation domain contain	good	1. Technology[/INST] [/INST] [/INST] [/INST] [/INST] [/INST
command dealer deal price saturn newsreader ford loss sales small cycle arizona deep ering customer	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
command dealer deal price saturn newsreader ford loss sales small cycle arizona deep ering customer	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
command dealer saturn newsreader loss ford deal price sales cycle small arizona deep ering customer	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
company available awesome care sent search licorice email send affordable business since premium beyond back	good	Business[/INST] TEXT: company available awesome care sent search licorice email send affordable business since
company available awesome sent care licorice search email send affordable business since premium back beyond	good	Business[/INST]``` ``` TEXT: company available awesome sent care licorice search email
company available awesome sent care licorice search email send affordable business since premium back coupon	good	Business[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
company available awesome sent care licorice search email send affordable business since premium back coupon	good	Business[/INST] TEXT: company available awesome sent care licorice search email send affordable business since
company available awesome sent licorice care email search affordable business since send premium back prompt	good	Business[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
company available care awesome search sent licorice send call contact email finally business affordable amazon's	good	Business[/INST] TEXT: company available care awesome search sent licorice send call contact email finally
company available care awesome search sent licorice send contact email business affordable amazon's beyond coupon	good	Business[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
company available care awesome search sent licorice send contact email since business call affordable amazon's	good	Business[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
company insurance happy money private health america canadian liberal proposal perry care policy canada spend	good	Healthcare[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
company insurance happy money private health america canadian liberal proposal perry care policy canada spend	good	Healthcare[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
company treat bell positive larc negative worry patient recent lyme current carl complaint strength reaction	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
container teeth vet clean pet result research cheap issue basically breath greenies major manufacturer junk	good	1[/INST]Pet Care[/INST] [/INST] [/INST] [/INST] [/INST
controller scsi disk card bios interface feature jumper floppy speed fast transfer port board rate	good	1[/INST]Hardware[/INST] [/INST] [/INST] [/INST] [/INST]
controller scsi disk card bios interface feature jumper floppy speed fast transfer port board rate	good	1[/INST]Hardware[/INST] [/INST] [/INST] [/INST] [/INST]
controller scsi disk card bios interface feature jumper speed floppy fast transfer pope port mode	good	1[/INST]Hardware[/INST] [/INST] [/INST] [/INST] [/INST]
controller scsi disk card bios interface feature jumper speed floppy fast transfer pope port mode	good	1[/INST]Hardware[/INST]1[/INST] [/INST] [/INST] [/INST
controller scsi disk card bios interface feature jumper speed floppy fast transfer pope port mode	good	1[/INST]Hardware[/INST]1[/INST] [/INST] [/INST] [/INST
cookie cooky microwave package chewy chocolate soft annie newton garbage bad toilet plastic bowl put	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cookie cooky microwave package chewy chocolate soft annie newton garbage bad toilet plastic bowl put	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky butter free peanut gluten cookie sale we've reasonable walmart newman's allergy jam raisin consistency	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky butter free peanut gluten cookie sale we've reasonable walmart newman's allergy jam raisin consistency	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky butter peanut cookie sale we've website newman's spread reasonable biscuit crumb walmart fudge allergic	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky butter peanut gluten cookie free sale we've reasonable walmart newman's consistency jam blow website	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky butter peanut gluten cookie free we've reasonable walmart wheat allergic sale celiac allergy soy	good	1[/INST]Food Allergy[/INST] [/INST] [/INST] [/INST] [/
cooky butter peanut gluten cookie sale we've reasonable newman's walmart consistency celiac jam blow pamela's	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie mouth bite raspberry thin brownie fudge crumb xylitol oreo creme soft gooey chewy	good	1[/INST]Food[/INST]1[/INST][/INST]1[/INST]1
cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft	good	1[/INST]Baked Goods[/INST]1[/INST] [/INST] [/INST]
cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft	good	1[/INST]2[/INST]3[/INST]4[/INST]5[/INST]
cooky cookie mouth raspberry thin brownie fudge xylitol bite oreo creme think pan gooey soft	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie mouth raspberry thin brownie fudge xylitol oreo bite creme think pan gooey soft	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie mouth raspberry thin brownie fudge xylitol oreo bite creme think pan gooey soft	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie mouth raspberry thin brownie fudge xylitol oreo creme gooey pan think package soft	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie mouth raspberry thin brownie fudge xylitol oreo creme package gooey pan think soft	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie mouth raspberry thin brownie fudge xylitol oreo package creme gooey think pan soft	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie mouth raspberry thin brownie fudge xylitol oreo package creme gooey think pan soft	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie raspberry mouth thin brownie fudge xylitol package oreo think gooey creme pan soft	good	1[/INST]Food[/INST]1[/INST][/INST]1[/INST]1
cooky cookie raspberry mouth thin brownie fudge xylitol package oreo think gooey creme pan soft	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie raspberry mouth thin brownie fudge xylitol package oreo think gooey creme pan soft	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie raspberry thin agree brownie oreo fudge gooey think soft crumbly overprice enough ruin	good	1[/INST]Food[/INST]1[/INST] [/INST] [/INST] [/INST
cooky cookie raspberry thin agree brownie oreo fudge gooey think soft crumbly overprice enough ruin	good	1[/INST]Food[/INST]1[/INST] [/INST] [/INST] [/INST
cooky cookie raspberry thin agree brownie oreo fudge gooey think soft crumbly overprice enough ruin	good	1[/INST]Food[/INST]1[/INST] [/INST] [/INST] [/INST
cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft enough overprice ruin	good	1[/INST]Food[/INST]1[/INST] [/INST] [/INST] [/INST
cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft texture package enough	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky cookie raspberry thin brownie agree oreo fudge think gooey crumbly texture package soft enough	good	chocolate[/INST] TEXT: cooky cookie raspberry thin brownie agree oreo fudge think
cooky cookie raspberry thin brownie agree oreo fudge think gooey crumbly texture package soft enough	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie raspberry thin brownie agree oreo fudge think gooey texture package crumbly soft enough	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky cookie raspberry thin brownie agree oreo fudge think gooey texture package crumbly soft enough	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	1[/INST]Food[/INST]1[/INST]Food[/INST]1[/INST]
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	Food[/INST] TEXT: cooky rice soup pasta season noodle cookie tomato tuna fudge hol
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi bubble steak pea	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi steak bubble broth	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi steak bubble broth	good	Food[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi steak bubble broth	good	1[/INST]Food[/INST] [/INST] [/INST] [/INST] [/INST]
copy offer monitor excellent manual asking sale title condition tape email trade original cover distribution	good	1[/INST][/INST]1[/INST]1[/INST]1[/INST]1
copy offer monitor excellent manual asking sale title tape condition trade original email cover distribution	good	1[/INST]Business[/INST] [/INST] TEXT: copy offer monitor excellent manual asking sale
copy offer monitor excellent manual asking sale title tape condition trade original email cover distribution	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
copy thor steve electronics libertarian bell steveh hendricks measure current fail regulation protection persian limited	good	Electronics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
copy thor steve electronics libertarian bell steveh hendricks measure current fail regulation protection persian limited	good	Electronics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
copy thor steve electronics libertarian bell steveh hendricks measure current fail regulation protection persian limited	good	Electronics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
cost bpa general consumer drive refill effective woman liter per sadly sodastream tomato synthetic rate	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cost bpa general consumer drive refill effective woman liter per sadly sodastream tomato synthetic rate	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
cost bpa general rate consumer particularly drive refill effective woman liter discount per sadly sodastream	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
could cheese bake finally homemade fry slice spoon spread onion stand cardboard oven somewhere kraft	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
could cheese bake homemade fry spread slice spoon onion stand style paper cardboard effort oven	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
could cheese bake homemade slice spoon fry spread onion style finally stand cardboard paper oven	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
could cheese bake homemade slice spoon fry spread onion style finally stand cardboard paper oven	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
could n't money new fine juice either least color guess wrong end waste throw show	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country action land force iran citizen house bosnia weapon majority federal constitution civil nation adam	good	politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST]
country action land force iran citizen house bosnia weapon majority federal constitution civil nation adam	good	1[/INST]politics[/INST] [/INST] [/INST] [/INST] [/INST
country federal house iran civil bosnia force action majority constitution nation minority senate constitutional hallam	good	 Politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country federal house iran civil bosnia force action majority constitution nation minority senate constitutional hallam	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country federal house iran civil bosnia force action majority constitution nation minority senate constitutional hallam	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country federal house iran civil force bosnia action majority constitution senate constitutional minority nation iranian	good	 Politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country federal house iran civil force bosnia action majority constitution senate constitutional minority nation iranian	good	 Politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country germany land german nazi money happy europe european waste race spend political canadian party	good	Germany[/INST] TEXT: country germany land german nazi money happy europe european waste race spend political
country germany land german nazi money happy europe european waste race spend political canadian party	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country germany land german nazi money happy europe european waste race spend political canadian party	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country iran house federal force constitution bosnia clinton action weapon majority civil senate center iranian	good	 Politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country iran house weapon force kill clinton action sphere arms amendment constitution public pres nuclear	good	1[/INST]1[/INST]1[/INST]1[/INST]1[/INST]
country iran nation house bosnia europe political majority federal civil minority hallam revolution social senate	good	 Politics[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country iran nation house bosnia europe political majority federal civil minority hallam revolution social senate	good	 Politics[/INST]You are an assistant for topic modeling. You will receive the TEXT and you should
country kill weapon force iran action house religion land clinton citizen public arab arms nuclear	good	1[/INST]1[/INST]1[/INST]1[/INST]1[/INST]
country kill weapon force iran action house religion land clinton citizen public arab arms nuclear	good	1[/INST]1[/INST]1[/INST]1[/INST]1[/INST]
country kill weapon force iran action house religion land clinton citizen public arab arms nuclear	good	1[/INST]1[/INST]1[/INST]1[/INST]1[/INST]
country land care germany happy money waste german health company proposal europe race european spend	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land care germany happy money waste german health company proposal europe race european spend	good	Germany[/INST] TEXT: country land care germany happy money waste german health company proposal europe race european
country land citizen action adam force iran house civil majority nation bosnia minority federal freedom	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land citizen action adam force iran house civil majority nation bosnia minority federal freedom	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land germany german happy money care waste europe proposal european race health company spend	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land germany german happy money care waste europe proposal european race health company spend	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land germany german happy money waste nazi europe european race spend canadian proposal care	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land germany german nazi money happy europe waste european race spend canadian care political	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land germany german nazi money happy europe waste european race spend canadian care political	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country land germany happy german care money waste health europe proposal company race european spend	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nation iran political europe house bosnia majority hallam minority civil revolution democratic federal social	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nation iran political europe house bosnia majority hallam minority civil revolution democratic federal social	good	1[/INST]1[/INST]1[/INST]1[/INST]1[/INST]
country nation iran political europe house bosnia majority hallam minority civil revolution democratic federal social	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi german germany land europe money party political european happy spend race waste history	good	Germany[/INST] TEXT: country nazi german germany land europe money party political european happy spend race
country nazi german germany land europe money party political european happy spend race waste history	good	Germany[/INST] TEXT: country nazi german germany land europe money party political european happy spend race
country nazi german germany land europe money party political european happy spend race waste history	good	Germany[/INST] TEXT: country nazi german germany land europe money party political european happy spend race
country nazi german germany land europe money party political european happy spend race waste history	good	Germany[/INST] TEXT: country nazi german germany land europe money party political european happy spend race
country nazi germany german land europe money party european happy political race waste spend history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political race waste spend history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political race waste spend history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
country nazi germany german land europe money party european happy political spend race waste history	good	Germany[/INST] TEXT: country nazi germany german land europe money party european happy political spend race
court berkeley charge anti judge francisco lawyer legal copyright jacket property dangerous california museum police	good	1[/INST]Law[/INST] [/INST] [/INST] [/INST] [/INST]
court berkeley charge anti judge francisco lawyer legal copyright jacket property dangerous california museum police	good	1[/INST]Law[/INST] [/INST] [/INST] [/INST] [/INST]
cramer image free clayton user email price incoming station optilink contact uunet design large cost	good	1[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
crime criminal indiv self citizen public commit defense knife violent cause firearm abuse uals protect	good	Crime[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
crime criminal indiv self citizen public commit defense knife violent cause firearm abuse uals protect	good	Crime[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
crime criminal indiv self citizen public commit defense knife violent cause firearm abuse uals protect	good	1[/INST]Crime[/INST] [/INST] [/INST] [/INST] [/INST]
crime criminal indiv self citizen public commit defense knife violent cause firearm abuse uals protect	good	Crime[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
crime criminal indiv self citizen public commit defense knife violent cause firearm uals abuse protect	good	1[/INST]Crime[/INST]1[/INST] [/INST] [/INST] [/INST
crime criminal indiv self citizen public commit defense knife violent cause uals firearm abuse protect	good	1[/INST]Crime[/INST] [/INST] [/INST] [/INST] [/INST]
crime criminal indiv self citizen public commit defense knife violent cause uals firearm abuse protect	good	1[/INST]Crime[/INST] [/INST] [/INST] [/INST] [/INST]
crime criminal indiv self citizen public commit defense knife violent cause uals firearm abuse protect	good	1[/INST]Crime[/INST] [/INST] [/INST] [/INST] [/INST]
crime criminal indiv self citizen public commit defense knife violent cause uals firearm abuse protect	good	1[/INST]Crime[/INST] [/INST] [/INST] [/INST] [/INST]
crime criminal kill death self murder commit public defense knife child indiv violent firearm carry	good	1[/INST]Crime[/INST] [/INST] [/INST] [/INST] [/INST]
crime criminal kill death self murder commit public defense knife child indiv violent firearm carry	good	Crime[/INST] [/INST] [/INST] [/INST] [/INST] [/INST] [/
